"ID","START_DATE","PREPAID","FIN_STATE","COUNT_PAYMENT_DELAYS_CURRENT","COUNT_PAYMENT_DELAYS_1YEAR","DAYS_PAYMENT_DELAYS_CURRENT","DAYS_PAYMENT_DELAYS_1YEAR","COMPLAINT_1WEEK","COMPLAINT_2WEEKS","COMPLAINT_1MONTH","COMPLAINT_3MONTHS","COMPLAINT_6MONTHS","CLV","COUNT_OFFNET_CALLS_1WEEK","COUNT_ONNET_CALLS_1WEEK","AVG_DATA_3MONTH","COUNT_CONNECTIONS_3MONTH","AVG_DATA_1MONTH","COUNT_SMS_INC_ONNET_6MONTH","COUNT_SMS_OUT_OFFNET_6MONTH","COUNT_SMS_INC_OFFNET_1MONTH","COUNT_SMS_INC_OFFNET_WKD_1MONTH","COUNT_SMS_INC_ONNET_1MONTH","COUNT_SMS_INC_ONNET_WKD_1MONTH","COUNT_SMS_OUT_OFFNET_1MONTH","COUNT_SMS_OUT_OFFNET_WKD_1MONTH","COUNT_SMS_OUT_ONNET_1MONTH","COUNT_SMS_OUT_ONNET_WKD_1MONTH","AVG_MINUTES_INC_OFFNET_1MONTH","AVG_MINUTES_INC_ONNET_1MONTH","MINUTES_INC_OFFNET_WKD_1MONTH","MINUTES_INC_ONNET_WKD_1MONTH","AVG_MINUTES_OUT_OFFNET_1MONTH","AVG_MINUTES_OUT_ONNET_1MONTH","MINUTES_OUT_OFFNET_WKD_1MONTH","MINUTES_OUT_ONNET_WKD_1MONTH","Payment_Delay_level","CLV_level","delta_m3_m6","delta_m1_m3","Time_Customer","Time_Customer_days","OFFNET_weekend_talker","Outcaller","CHURN"
14707,2013-01-19,"0",NA,2,3,-77,181,0,0,0,0,2,179.1,1,0,78272510,16,0,0,61,12,6,0,0,0,0,0,0,23.11166667,0,0,0,20.33333333,0.766666667,0,0,1,1,-2,0,40.7142857142857,285,1,0,"0"
12771,2012-04-11,"1",NA,0,1,0,5,0,0,0,0,1,6729,4,13,0,0,0,415,4,0,0,86,4,0,0,29,0,36.11666667,28.33666667,0.216666667,107.95,0.25,0,0.083333333,10.71833333,1,1,-1,0,81.1428571428571,568,1,0,"0"
12564,2012-03-06,"1","0",0,4,0,26,0,0,0,0,0,12681.2,11,56,412158,12,208,203,25,0,0,37,13,6,0,0,0,63.43333333,56.56666667,29.58333333,12.8,23.01666667,50.98333333,6.716666667,7.65,1,0,0,0,86.2857142857143,604,0,0,"1"
12564,2012-03-06,"1","0",0,4,0,26,0,0,0,0,0,12681.2,11,56,412158,12,208,203,25,0,0,37,13,6,0,0,0,63.43333333,56.56666667,29.58333333,12.8,23.01666667,50.98333333,6.716666667,7.65,1,0,0,0,86.2857142857143,604,0,0,"1"
12564,2012-03-06,"1","0",0,4,0,26,0,0,0,0,0,12681.2,11,56,412158,12,208,203,25,0,0,37,13,6,0,0,0,63.43333333,56.56666667,29.58333333,12.8,23.01666667,50.98333333,6.716666667,7.65,1,0,0,0,86.2857142857143,604,0,0,"1"
12564,2012-03-06,"1","0",0,4,0,26,0,0,0,0,0,12681.2,11,56,412158,12,208,203,25,0,0,37,13,6,0,0,0,63.43333333,56.56666667,29.58333333,12.8,23.01666667,50.98333333,6.716666667,7.65,1,0,0,0,86.2857142857143,604,0,0,"1"
12564,2012-03-06,"1","0",0,4,0,26,0,0,0,0,0,12681.2,11,56,412158,12,208,203,25,0,0,37,13,6,0,0,0,63.43333333,56.56666667,29.58333333,12.8,23.01666667,50.98333333,6.716666667,7.65,1,0,0,0,86.2857142857143,604,0,0,"1"
16535,2013-07-19,"0",NA,0,0,0,0,0,0,0,0,0,35054.01,56,0,399511687,71,256635328,0,172,2,0,0,0,113,9,0,0,25.49333333,0,12.66666667,0,44.35333333,0,33.53333333,95.66666667,1,3,0,0,14.8571428571429,104,1,1,"0"
12311,2012-01-17,"0",NA,0,2,0,31,0,0,0,0,2,24225.88,1,0,2038540286,66,791614172,319,168,7,0,79,4,6,0,14,0,23.03333333,0,22.21666667,0,11.57333333,0.8,74.36666667,0,1,3,-2,0,93.2857142857143,653,0,0,"0"
11159,2010-09-03,"0",NA,0,3,0,21,0,0,0,0,0,4193,0,0,0,0,0,550,1382,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,164.857142857143,1154,1,0,"0"
12589,2012-03-09,"1",NA,0,3,0,14,0,0,0,0,0,16171.12,24,11,2370027264,94,718021756,5,21,60,10,0,0,6,0,4,4,53.16666667,15.85,56.76666667,88.66666667,10.97333333,34.7,78.31666667,33.33333333,1,0,0,0,85.8571428571429,601,3,0,"0"
13382,2012-07-14,"0",NA,0,3,0,48,0,0,0,0,0,8467.8,0,3,33078827,36,7832601,422,39,2,0,98,17,7,0,21,5,70.75,82.25,60.66666667,22.5,90.66666667,79.88333333,1.1,22.38333333,1,1,0,0,67.7142857142857,474,3,1,"0"
16863,2013-08-17,"0",NA,0,0,0,0,0,0,0,0,0,1160.91,8,62,0,0,0,0,2,0,0,0,0,0,0,0,0,16.31666667,145.1333333,5.033333333,16.03333333,40.23333333,102.9666667,35.26666667,52.68333333,1,1,0,0,10.7142857142857,75,1,1,"1"
16646,2013-07-30,"0","0",0,1,0,1,1,0,0,1,1,2675.37,0,0,36101135,3,2287052,7,4,0,0,7,1,0,0,2,1,4.3,5.983333333,0,0,4.55,5.916666667,0,0,1,1,0,-1,13.2857142857143,93,1,1,"1"
16646,2013-07-30,"0","0",0,1,0,1,1,0,0,1,1,2675.37,0,0,36101135,3,2287052,7,4,0,0,7,1,0,0,2,1,4.3,5.983333333,0,0,4.55,5.916666667,0,0,1,1,0,-1,13.2857142857143,93,1,1,"1"
14980,2013-02-21,"1",NA,0,1,0,2,0,0,0,0,0,15432.67,4,57,2340658822,92,1250124289,4837,141,4,0,576,202,8,0,236,73,14.21666667,26.74666667,48.33333333,91.51666667,22.5,26.43833333,77.33333333,90.05,1,0,0,0,36,252,3,1,"0"
16895,2013-08-21,"0",NA,0,0,0,0,0,0,0,0,0,374.25,1,0,11416370,2,11416370,2,44,10,0,2,2,44,20,14,12,0.366666667,0,0,0,24.61666667,32.73333333,3.8,0,1,1,0,0,10.1428571428571,71,1,1,"1"
16895,2013-08-21,"0",NA,0,0,0,0,0,0,0,0,0,374.25,1,0,11416370,2,11416370,2,44,10,0,2,2,44,20,14,12,0.366666667,0,0,0,24.61666667,32.73333333,3.8,0,1,1,0,0,10.1428571428571,71,1,1,"1"
16895,2013-08-21,"0",NA,0,0,0,0,0,0,0,0,0,374.25,1,0,11416370,2,11416370,2,44,10,0,2,2,44,20,14,12,0.366666667,0,0,0,24.61666667,32.73333333,3.8,0,1,1,0,0,10.1428571428571,71,1,1,"1"
16895,2013-08-21,"0",NA,0,0,0,0,0,0,0,0,0,374.25,1,0,11416370,2,11416370,2,44,10,0,2,2,44,20,14,12,0.366666667,0,0,0,24.61666667,32.73333333,3.8,0,1,1,0,0,10.1428571428571,71,1,1,"1"
13571,2012-08-15,"0",NA,0,5,0,33,0,0,0,0,1,28690.68,15,118,2656153752,78,165963016,511,77,16,0,98,24,14,0,7,2,82.45,73.12333333,68.83333333,10.42666667,89.16666667,727.45,11.58333333,10.25166667,2,3,-1,0,63.1428571428571,442,3,1,"0"
15238,2013-03-22,"0",NA,0,2,0,39,0,0,0,0,1,23403.81,78,13,106304170,62,37482974,227,69,16,0,43,4,8,0,20,1,29.93666667,46.26666667,22.1,0.3,243.95,44.23333333,29.35,0.3,1,3,-1,0,31.8571428571429,223,0,1,"0"
12225,2011-12-16,"1",NA,0,5,0,18,0,0,0,0,0,8856.08,6,30,2074,1,0,300,90,4,0,32,18,14,2,2,2,15.18333333,76.83333333,0,16.61666667,16.21666667,75.68333333,78.16666667,16.36666667,2,1,0,0,97.8571428571429,685,1,1,"0"
12352,2012-01-27,"0",NA,0,4,0,25,0,0,0,0,0,18324.25,0,0,7460866064,147,1573375125,0,22,16,4,0,0,0,0,0,0,38.66666667,0,0,0,167.55,0,59.41666667,0.733333333,1,3,0,0,91.8571428571429,643,1,1,"0"
14690,2013-01-17,"0",NA,0,1,0,8,0,0,0,0,0,16723,0,0,10854322,7,1602,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,41,287,1,0,"0"
14080,2012-10-30,"0","0",0,2,0,29,0,0,0,0,0,19315.33,28,5,9213,2,0,573,16,2,0,106,44,4,0,3,1,0,6.566666667,27.31666667,0.133333333,82.28333333,4.033333333,26.95,0,1,3,0,0,52.2857142857143,366,0,1,"1"
14080,2012-10-30,"0","0",0,2,0,29,0,0,0,0,0,19315.33,28,5,9213,2,0,573,16,2,0,106,44,4,0,3,1,0,6.566666667,27.31666667,0.133333333,82.28333333,4.033333333,26.95,0,1,3,0,0,52.2857142857143,366,0,1,"1"
14080,2012-10-30,"0","0",0,2,0,29,0,0,0,0,0,19315.33,28,5,9213,2,0,573,16,2,0,106,44,4,0,3,1,0,6.566666667,27.31666667,0.133333333,82.28333333,4.033333333,26.95,0,1,3,0,0,52.2857142857143,366,0,1,"1"
14080,2012-10-30,"0","0",0,2,0,29,0,0,0,0,0,19315.33,28,5,9213,2,0,573,16,2,0,106,44,4,0,3,1,0,6.566666667,27.31666667,0.133333333,82.28333333,4.033333333,26.95,0,1,3,0,0,52.2857142857143,366,0,1,"1"
14080,2012-10-30,"0","0",0,2,0,29,0,0,0,0,0,19315.33,28,5,9213,2,0,573,16,2,0,106,44,4,0,3,1,0,6.566666667,27.31666667,0.133333333,82.28333333,4.033333333,26.95,0,1,3,0,0,52.2857142857143,366,0,1,"1"
10926,2010-04-07,"0",NA,0,0,0,0,0,0,0,0,0,9833.67,11,36,68440,1,0,230,16,0,0,60,4,2,0,17,2,42.96666667,147.15,76.33333333,43.55,42.31666667,14.73166667,16.16666667,43.55,1,1,0,0,186.142857142857,1303,3,0,"0"
11732,2011-06-30,"0",NA,0,4,0,59,0,0,0,0,0,9756.34,0,12,4434,1,0,650,78,29,14,72,22,18,0,16,4,33.03333333,50.51666667,5.2,22.36666667,28.63333333,50.68333333,65.83333333,22.53333333,1,1,0,0,122,854,1,0,"0"
10576,2009-05-12,"0","0",1,11,-15,501,0,0,0,0,0,10693.15,20,129,0,0,0,907,70,0,0,158,62,2,0,8,0,92.16666667,267.4,8.2,67.85,69.35,262.5666667,3.083333333,68.05,3,1,0,0,233.285714285714,1633,1,0,"1"
10576,2009-05-12,"0","0",1,11,-15,501,0,0,0,0,0,10693.15,20,129,0,0,0,907,70,0,0,158,62,2,0,8,0,92.16666667,267.4,8.2,67.85,69.35,262.5666667,3.083333333,68.05,3,1,0,0,233.285714285714,1633,1,0,"1"
10576,2009-05-12,"0","0",1,11,-15,501,0,0,0,0,0,10693.15,20,129,0,0,0,907,70,0,0,158,62,2,0,8,0,92.16666667,267.4,8.2,67.85,69.35,262.5666667,3.083333333,68.05,3,1,0,0,233.285714285714,1633,1,0,"1"
10236,2006-09-22,"0",NA,0,0,0,0,0,0,0,0,0,6074.42,12,44,5068,1,0,314,8,2,2,54,14,4,2,11,2,17.3,141.3,10.26666667,46.13333333,24.03333333,13.66166667,4.7,44.56666667,1,1,0,0,370.857142857143,2596,1,1,"0"
12083,2011-11-09,"0",NA,0,0,0,0,0,0,0,0,0,12019.97,8,8,0,0,0,156,12,0,0,14,0,0,0,0,0,28.93333333,80.1,28.33333333,0.083333333,55.33333333,78.18333333,0.166666667,0,1,0,0,0,103.142857142857,722,0,1,"0"
12879,2012-04-26,"1",NA,0,0,0,0,0,0,0,0,0,13220.99,16,58,13780111513,92,5862816453,1317,24,4,0,188,64,4,2,35,13,14.45,809.65,33.83333333,250.8,64.83333333,803.3,54.83333333,25.05833333,1,0,0,0,79,553,0,1,"0"
11428,2011-02-07,"0",NA,0,2,0,25,0,0,0,0,2,4231.42,2,15,0,0,0,94,5,2,0,8,0,2,0,10,2,91.16666667,12.83333333,0,0.833333333,40.66666667,12.56666667,0,0.833333333,1,1,-2,0,142.428571428571,997,1,0,"0"
15083,2013-03-06,"0",NA,0,0,0,0,0,0,0,0,0,26620.82,12,0,511615735,78,21801573,0,757,9,0,0,0,127,17,0,0,31.25,0,50.16666667,0,154.8,24.33333333,120.2,11.1,1,3,0,0,34.1428571428571,239,3,1,"0"
13060,2012-05-22,"0","0",0,2,0,3,0,0,0,0,0,16182.84,36,16,4949246783,122,1175890523,241,24,0,0,58,20,0,0,12,3,63.75,41.8,13.43333333,15.9,37.08333333,39.11666667,19.71666667,15.15,1,0,0,0,75.2857142857143,527,1,0,"1"
13060,2012-05-22,"0","0",0,2,0,3,0,0,0,0,0,16182.84,36,16,4949246783,122,1175890523,241,24,0,0,58,20,0,0,12,3,63.75,41.8,13.43333333,15.9,37.08333333,39.11666667,19.71666667,15.15,1,0,0,0,75.2857142857143,527,1,0,"1"
13060,2012-05-22,"0","0",0,2,0,3,0,0,0,0,0,16182.84,36,16,4949246783,122,1175890523,241,24,0,0,58,20,0,0,12,3,63.75,41.8,13.43333333,15.9,37.08333333,39.11666667,19.71666667,15.15,1,0,0,0,75.2857142857143,527,1,0,"1"
13060,2012-05-22,"0","0",0,2,0,3,0,0,0,0,0,16182.84,36,16,4949246783,122,1175890523,241,24,0,0,58,20,0,0,12,3,63.75,41.8,13.43333333,15.9,37.08333333,39.11666667,19.71666667,15.15,1,0,0,0,75.2857142857143,527,1,0,"1"
10372,2007-06-22,"0",NA,0,1,0,4,0,0,0,0,0,26196.65,15,25,1536036961,118,450621496,370,169,0,0,58,10,4,0,12,2,40.98333333,35.03333333,11.51666667,17.76666667,46.65,31.73333333,15.9,17.73333333,1,3,0,0,331.857142857143,2323,1,1,"0"
12643,2012-03-20,"0","0",0,9,0,53,0,0,0,0,0,7845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,84.2857142857143,590,1,0,"1"
16554,2013-07-22,"0",NA,0,0,0,0,0,0,0,0,0,12839.72,26,13,440531138,74,274707880,133,38,21,10,76,13,38,10,32,3,31.58333333,36.58333333,12.98333333,2.033333333,53.95,25.71666667,7.633333333,0.233333333,1,0,0,0,14.4285714285714,101,1,1,"1"
16554,2013-07-22,"0",NA,0,0,0,0,0,0,0,0,0,12839.72,26,13,440531138,74,274707880,133,38,21,10,76,13,38,10,32,3,31.58333333,36.58333333,12.98333333,2.033333333,53.95,25.71666667,7.633333333,0.233333333,1,0,0,0,14.4285714285714,101,1,1,"1"
14580,2013-01-04,"0",NA,0,3,0,32,0,0,0,0,1,60616.74,97,108,2649348,25,0,506,82,0,0,134,48,10,6,13,5,44.96666667,0,17.51666667,11.26833333,12.94833333,0,28.61666667,11.14666667,1,3,-1,0,42.8571428571429,300,0,0,"0"
12415,2012-02-10,"0","0",0,5,0,42,0,0,0,0,0,11859.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.05,0,0,0,2,0,0,0,89.8571428571429,629,1,0,"1"
12022,2011-10-14,"0",NA,0,4,0,9,0,0,0,0,0,35109.21,73,104,1987051378,160,1164397731,778,102,3,0,152,16,24,2,32,4,323.45,43.84166667,34.13333333,68.11666667,18.01333333,43.09333333,31.56666667,67.05,1,3,0,0,106.857142857143,748,0,0,"0"
12425,2012-02-13,"1",NA,1,4,-77,87,0,0,0,0,0,2260.64,0,6,0,0,0,722,6,0,0,34,4,0,0,0,0,0,78.83333333,0,60.66666667,28.16666667,78.83333333,95.66666667,60.66666667,1,1,0,0,89.4285714285714,626,1,1,"0"
10403,2008-01-02,"0",NA,0,2,0,2,0,0,0,0,0,11501.91,2,75,6542477,86,4379934,260,175,7,0,44,0,28,0,10,0,37.16666667,13.07333333,41.33333333,29.15,28.21666667,114.95,54.83333333,27.15,1,0,0,0,304.142857142857,2129,3,0,"0"
16091,2013-06-10,"0",NA,1,1,-30,30,0,0,0,1,1,27228.83,7,0,3498414680,53,222852926,4,43,22,10,0,0,17,9,4,0,31.96666667,0,18.16666667,0,13.38833333,170.55,6.45,18.56666667,1,3,0,-1,20.4285714285714,143,0,0,"0"
13401,2012-07-19,"0",NA,0,3,0,102,0,0,0,0,0,4264.43,0,14,0,0,0,190,13,0,0,10,1,0,0,13,4,0,21.83333333,0,20.03333333,11.66666667,0,0,18.35,1,1,0,0,67,469,1,1,"0"
16581,2013-07-24,"1",NA,0,0,0,0,0,0,0,1,1,20420.72,6,305,2330481280,38,1695208039,901,28,0,0,212,74,0,0,63,25,20.66666667,995.6,0.533333333,30.60333333,19.93333333,98.91833333,59.33333333,30.27333333,1,3,0,-1,14.1428571428571,99,1,0,"0"
14299,2012-11-27,"1",NA,0,4,0,18,0,0,0,0,0,6499.24,9,7,0,0,0,403,8,0,0,46,12,0,0,0,0,45.25,107.75,0.7,14.56666667,99.66666667,10.77833333,0,14.48333333,1,1,0,0,48.2857142857143,338,1,1,"0"
14583,2013-01-04,"0",NA,0,2,0,7,0,0,0,0,0,14582.64,10,39,224049670,66,46297832,428,87,8,0,82,26,12,0,11,3,18.13333333,96.66666667,12.85,21.08333333,31.08333333,96.23333333,42.16666667,19.16666667,1,0,0,0,42.8571428571429,300,1,1,"0"
11855,2011-08-20,"0",NA,0,5,0,10,0,0,0,0,0,15318.16,1,37,2367914026,93,1055541734,393,6,2,0,62,4,0,0,19,1,51.66666667,27.01666667,30.83333333,25.91666667,80.16666667,270.1,0,25.85,2,0,0,0,114.714285714286,803,0,1,"0"
11749,2011-07-05,"1",NA,0,2,0,2,0,0,0,0,0,6695.7,4,61,0,0,0,441,2,0,0,61,10,2,2,18,2,9.65,88.17833333,18.16666667,74.95,35.16666667,88.21666667,16.91666667,74.68333333,1,1,0,0,121.285714285714,849,0,1,"0"
16731,2013-08-05,"0",NA,0,3,0,133,3,1,0,3,4,26847.82,28,0,345791232,50,345791232,2,46,2,0,0,0,10,2,0,0,80.86666667,0,25.98333333,0,19.45166667,54.5,99.4,19.53333333,1,3,-1,-3,12.4285714285714,87,0,0,"0"
15311,2013-04-02,"0",NA,2,2,-80,131,0,0,0,0,1,6428.7,1,2,644712115,25,0,453,49,2,2,17,7,6,4,0,0,0.1,14.46666667,0,1.55,81.58333333,14.46666667,29.83333333,1.55,1,1,-1,0,30.2857142857143,212,1,1,"0"
13739,2012-09-10,"0",NA,0,0,0,0,0,0,0,0,0,17607.71,29,104,59811923,92,20556526,1045,44,1,1,152,24,8,4,24,1,143.7,19.51833333,30.9,45.76666667,19.71833333,188.3,32.4,43.7,1,3,0,0,59.4285714285714,416,0,0,"0"
12076,2011-11-05,"0","0",0,1,0,3,0,0,0,1,1,26246.52,0,44,3661403910,129,715349527,303,32,2,2,44,10,6,6,21,6,25.48333333,89.43333333,7.966666667,36.43333333,42.61666667,70.13333333,2.55,26.55,1,3,0,-1,103.714285714286,726,1,1,"1"
12076,2011-11-05,"0","0",0,1,0,3,0,0,0,1,1,26246.52,0,44,3661403910,129,715349527,303,32,2,2,44,10,6,6,21,6,25.48333333,89.43333333,7.966666667,36.43333333,42.61666667,70.13333333,2.55,26.55,1,3,0,-1,103.714285714286,726,1,1,"1"
12076,2011-11-05,"0","0",0,1,0,3,0,0,0,1,1,26246.52,0,44,3661403910,129,715349527,303,32,2,2,44,10,6,6,21,6,25.48333333,89.43333333,7.966666667,36.43333333,42.61666667,70.13333333,2.55,26.55,1,3,0,-1,103.714285714286,726,1,1,"1"
12076,2011-11-05,"0","0",0,1,0,3,0,0,0,1,1,26246.52,0,44,3661403910,129,715349527,303,32,2,2,44,10,6,6,21,6,25.48333333,89.43333333,7.966666667,36.43333333,42.61666667,70.13333333,2.55,26.55,1,3,0,-1,103.714285714286,726,1,1,"1"
13592,2012-08-19,"0",NA,0,2,0,29,0,0,0,1,1,47421.85,0,4,2055791483,62,165164706,210,22,7,5,32,4,12,12,4,0,58.06666667,39.76666667,14.96666667,33.66666667,19.77666667,37.91666667,27.96666667,33.66666667,1,3,0,-1,62.5714285714286,438,1,0,"0"
11911,2011-09-06,"0",NA,0,0,0,0,0,0,0,0,0,39150.12,79,94,3692472734,94,1202032899,465,49,0,0,109,8,10,2,22,2,42.32166667,39.73666667,93.93333333,55.61666667,162.3,38.66166667,33.43333333,64.93333333,1,3,0,0,112.285714285714,786,3,1,"0"
13111,2012-05-28,"0",NA,0,3,0,13,2,0,0,2,2,22361.52,9,14,645189318,102,141881777,192,44,2,0,60,4,0,0,21,3,74.16666667,19.1,0,19.33333333,72.16666667,16.71666667,23.03333333,19.16666667,1,3,0,-2,74.4285714285714,521,1,0,"0"
10642,2009-07-10,"0","0",0,3,0,11,0,0,0,0,0,47281.77,57,96,64238402,146,27674575,208,170,8,0,24,0,26,4,10,2,740.8666667,331.1,69.06666667,60.11666667,185.05,191.65,29.21666667,45.08333333,1,3,0,0,224.857142857143,1574,3,0,"1"
10642,2009-07-10,"0","0",0,3,0,11,0,0,0,0,0,47281.77,57,96,64238402,146,27674575,208,170,8,0,24,0,26,4,10,2,740.8666667,331.1,69.06666667,60.11666667,185.05,191.65,29.21666667,45.08333333,1,3,0,0,224.857142857143,1574,3,0,"1"
10642,2009-07-10,"0","0",0,3,0,11,0,0,0,0,0,47281.77,57,96,64238402,146,27674575,208,170,8,0,24,0,26,4,10,2,740.8666667,331.1,69.06666667,60.11666667,185.05,191.65,29.21666667,45.08333333,1,3,0,0,224.857142857143,1574,3,0,"1"
10642,2009-07-10,"0","0",0,3,0,11,0,0,0,0,0,47281.77,57,96,64238402,146,27674575,208,170,8,0,24,0,26,4,10,2,740.8666667,331.1,69.06666667,60.11666667,185.05,191.65,29.21666667,45.08333333,1,3,0,0,224.857142857143,1574,3,0,"1"
10665,2009-08-04,"0","0",0,0,0,0,0,0,0,0,0,26317.83,18,41,207616632,94,180034446,434,10,0,0,38,16,0,0,9,4,93.75,171.2833333,13.18333333,61.1,59.76666667,169.0666667,40.36666667,60.43333333,1,3,0,0,221.285714285714,1549,1,0,"1"
10665,2009-08-04,"0","0",0,0,0,0,0,0,0,0,0,26317.83,18,41,207616632,94,180034446,434,10,0,0,38,16,0,0,9,4,93.75,171.2833333,13.18333333,61.1,59.76666667,169.0666667,40.36666667,60.43333333,1,3,0,0,221.285714285714,1549,1,0,"1"
10665,2009-08-04,"0","0",0,0,0,0,0,0,0,0,0,26317.83,18,41,207616632,94,180034446,434,10,0,0,38,16,0,0,9,4,93.75,171.2833333,13.18333333,61.1,59.76666667,169.0666667,40.36666667,60.43333333,1,3,0,0,221.285714285714,1549,1,0,"1"
10665,2009-08-04,"0","0",0,0,0,0,0,0,0,0,0,26317.83,18,41,207616632,94,180034446,434,10,0,0,38,16,0,0,9,4,93.75,171.2833333,13.18333333,61.1,59.76666667,169.0666667,40.36666667,60.43333333,1,3,0,0,221.285714285714,1549,1,0,"1"
10665,2009-08-04,"0","0",0,0,0,0,0,0,0,0,0,26317.83,18,41,207616632,94,180034446,434,10,0,0,38,16,0,0,9,4,93.75,171.2833333,13.18333333,61.1,59.76666667,169.0666667,40.36666667,60.43333333,1,3,0,0,221.285714285714,1549,1,0,"1"
10665,2009-08-04,"0","0",0,0,0,0,0,0,0,0,0,26317.83,18,41,207616632,94,180034446,434,10,0,0,38,16,0,0,9,4,93.75,171.2833333,13.18333333,61.1,59.76666667,169.0666667,40.36666667,60.43333333,1,3,0,0,221.285714285714,1549,1,0,"1"
10665,2009-08-04,"0","0",0,0,0,0,0,0,0,0,0,26317.83,18,41,207616632,94,180034446,434,10,0,0,38,16,0,0,9,4,93.75,171.2833333,13.18333333,61.1,59.76666667,169.0666667,40.36666667,60.43333333,1,3,0,0,221.285714285714,1549,1,0,"1"
10665,2009-08-04,"0","0",0,0,0,0,0,0,0,0,0,26317.83,18,41,207616632,94,180034446,434,10,0,0,38,16,0,0,9,4,93.75,171.2833333,13.18333333,61.1,59.76666667,169.0666667,40.36666667,60.43333333,1,3,0,0,221.285714285714,1549,1,0,"1"
10665,2009-08-04,"0","0",0,0,0,0,0,0,0,0,0,26317.83,18,41,207616632,94,180034446,434,10,0,0,38,16,0,0,9,4,93.75,171.2833333,13.18333333,61.1,59.76666667,169.0666667,40.36666667,60.43333333,1,3,0,0,221.285714285714,1549,1,0,"1"
11600,2011-05-06,"0",NA,0,4,0,22,0,0,0,0,0,40497.28,58,109,91362557,168,25722978,1584,81,6,0,310,48,12,0,18,4,21.51666667,276.4,148.75,12.72166667,80.83333333,27.17333333,20.08333333,103.15,1,3,0,0,129.857142857143,909,3,1,"0"
10605,2009-06-05,"0",NA,0,3,0,44,0,0,0,0,0,17596,0,0,39723567652,85,15438484965,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,229.857142857143,1609,1,0,"0"
12188,2011-12-02,"1",NA,0,3,0,21,0,0,0,0,1,23553.57,13,26,0,0,0,440,39,2,2,76,44,0,0,0,0,64.58333333,642.65,11.05,58.66666667,92.73333333,640.65,13.88333333,57.16666667,1,3,-1,0,99.8571428571429,699,1,1,"0"
13728,2012-09-07,"0",NA,0,1,0,3,0,0,0,0,0,16968.01,6,21,111169594,114,50761973,667,104,0,0,166,53,20,0,31,9,23.58333333,71.75,1.2,17.3,30.4,71.65,28.66666667,17.23333333,1,3,0,0,59.8571428571429,419,1,1,"0"
10990,2010-05-26,"0",NA,0,0,0,0,0,0,0,0,1,93421.35,85,54,1633709308,38,206971353,614,542,581,193,135,42,381,100,37,6,50.06333333,34.59166667,204.8,53.36666667,11.57666667,33.91333333,36.8,50.2,1,3,-1,0,179.142857142857,1254,3,0,"0"
14814,2013-01-31,"1",NA,0,1,0,1,0,0,0,0,0,64511.53,72,50,6207752044,132,3444092020,391,49,10,0,106,20,14,0,24,4,32.41666667,14.84666667,0,31.28333333,199.85,95.5,17.53333333,24.53333333,1,3,0,0,39,273,1,1,"0"
16423,2013-07-09,"1",NA,0,0,0,0,0,0,0,0,0,14487.75,35,13,2421355365,53,2082024888,212,64,30,2,30,12,38,6,0,0,94.88333333,79.33333333,24.21666667,15.66666667,65.75,61.83333333,14.26666667,0,1,0,0,0,16.2857142857143,114,0,0,"0"
16345,2013-07-02,"0",NA,0,0,0,0,0,0,0,0,0,16475.59,29,5,25114438,5,8124299,147,4,2,2,109,18,0,0,24,7,117.05,93.5,13.56833333,65.83333333,69.66666667,55.85,1.5,66.66666667,1,0,0,0,17.2857142857143,121,1,0,"0"
13148,2012-05-31,"0",NA,0,3,0,7,0,0,0,0,1,37337.27,46,0,925517853,185,551306285,28,97,2,0,8,3,4,0,25,12,361.75,0,95.93333333,0,45.44333333,37.13333333,99.38333333,58.51666667,1,3,-1,0,74,518,3,0,"0"
11392,2011-01-18,"0","0",0,2,0,9,1,1,0,2,2,13736.33,0,6,0,0,0,67,0,0,0,10,2,0,0,3,1,0,6.116666667,0,0,0.333333333,5.916666667,0.016666667,0,1,0,0,-2,145.285714285714,1017,1,1,"1"
11392,2011-01-18,"0","0",0,2,0,9,1,1,0,2,2,13736.33,0,6,0,0,0,67,0,0,0,10,2,0,0,3,1,0,6.116666667,0,0,0.333333333,5.916666667,0.016666667,0,1,0,0,-2,145.285714285714,1017,1,1,"1"
11392,2011-01-18,"0","0",0,2,0,9,1,1,0,2,2,13736.33,0,6,0,0,0,67,0,0,0,10,2,0,0,3,1,0,6.116666667,0,0,0.333333333,5.916666667,0.016666667,0,1,0,0,-2,145.285714285714,1017,1,1,"1"
11392,2011-01-18,"0","0",0,2,0,9,1,1,0,2,2,13736.33,0,6,0,0,0,67,0,0,0,10,2,0,0,3,1,0,6.116666667,0,0,0.333333333,5.916666667,0.016666667,0,1,0,0,-2,145.285714285714,1017,1,1,"1"
